date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all
202123,all,fully_vaccinated,14,183,2497171,0.56,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,all,partially_vaccinated,2,169,1324704,0.15,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,all,not_vaccinated,33,2982,4887480,0.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,all,unknown,28,3589,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,all,fully_vaccinated,5,188,2811935,0.18,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,all,partially_vaccinated,1,170,1320753,0.08,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,all,not_vaccinated,24,3006,4576667,0.52,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,all,unknown,18,3607,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,all,fully_vaccinated,3,191,3120135,0.1,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,all,partially_vaccinated,1,171,1245223,0.08,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,all,not_vaccinated,11,3017,4343997,0.25,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,all,unknown,14,3621,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202126,all,fully_vaccinated,3,194,3454465,0.09,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,all,partially_vaccinated,1,172,1039308,0.1,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,all,not_vaccinated,5,3022,4215582,0.12,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,all,unknown,8,3629,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,all,fully_vaccinated,0,194,3790750,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,all,partially_vaccinated,0,172,791326,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,all,not_vaccinated,21,3043,4127279,0.51,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,all,unknown,7,3636,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,all,fully_vaccinated,7,201,4088062,0.17,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,all,partially_vaccinated,1,173,572828,0.17,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,all,not_vaccinated,44,3087,4048465,1.09,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,all,unknown,10,3646,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,all,fully_vaccinated,15,216,4316889,0.35,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,all,partially_vaccinated,0,173,415244,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,all,not_vaccinated,55,3142,3977222,1.38,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,all,unknown,17,3663,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202130,all,fully_vaccinated,14,230,4442764,0.32,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202130,all,partially_vaccinated,0,173,356418,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202130,all,not_vaccinated,86,3228,3910173,2.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202130,all,unknown,21,3684,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202131,all,fully_vaccinated,16,246,4529450,0.35,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202131,all,partially_vaccinated,2,175,324364,0.62,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202131,all,not_vaccinated,132,3360,3855541,3.42,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202131,all,unknown,30,3714,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202132,all,fully_vaccinated,38,284,4609802,0.82,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202132,all,partially_vaccinated,8,183,307714,2.6,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202132,all,not_vaccinated,300,3660,3791839,7.91,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202132,all,unknown,34,3748,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202133,all,fully_vaccinated,56,340,4687708,1.19,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202133,all,partially_vaccinated,3,186,303472,0.99,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202133,all,not_vaccinated,389,4049,3718175,10.46,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202133,all,unknown,85,3833,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202134,all,fully_vaccinated,48,388,4762811,1.01,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202134,all,partially_vaccinated,5,191,321764,1.55,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202134,all,not_vaccinated,355,4404,3624780,9.79,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202134,all,unknown,82,3915,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202135,all,fully_vaccinated,49,437,4824782,1.02,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202135,all,partially_vaccinated,5,196,362916,1.38,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202135,all,not_vaccinated,303,4707,3521657,8.6,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202135,all,unknown,56,3971,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202136,all,fully_vaccinated,50,487,4897469,1.02,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202136,all,partially_vaccinated,3,199,423965,0.71,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202136,all,not_vaccinated,246,4953,3387921,7.26,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202136,all,unknown,58,4029,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202137,all,fully_vaccinated,52,539,4986281,1.04,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202137,all,partially_vaccinated,7,206,485945,1.44,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202137,all,not_vaccinated,217,5170,3237129,6.7,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202137,all,unknown,36,4065,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,all,fully_vaccinated,44,583,5082747,0.87,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,all,partially_vaccinated,6,212,501099,1.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,all,not_vaccinated,165,5335,3125509,5.28,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,all,unknown,31,4096,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,all,fully_vaccinated,29,612,5183087,0.56,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,all,partially_vaccinated,3,215,472393,0.64,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,all,not_vaccinated,108,5443,3053875,3.54,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,all,unknown,28,4124,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,all,fully_vaccinated,50,662,5301353,0.94,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,all,partially_vaccinated,5,220,406998,1.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,all,not_vaccinated,91,5534,3001004,3.03,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,all,unknown,13,4137,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,all,fully_vaccinated,47,709,5433490,0.87,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,all,partially_vaccinated,4,224,322394,1.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,all,not_vaccinated,82,5616,2953471,2.78,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,all,unknown,17,4154,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,all,fully_vaccinated,69,778,5545567,1.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,all,partially_vaccinated,2,226,248121,0.81,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,all,not_vaccinated,79,5695,2915667,2.71,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,all,unknown,23,4177,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,all,fully_vaccinated,70,848,5621055,1.25,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,all,partially_vaccinated,2,228,201476,0.99,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,all,not_vaccinated,123,5818,2886824,4.26,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,all,unknown,25,4202,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,all,fully_vaccinated,84,932,5672119,1.48,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,all,partially_vaccinated,3,231,175711,1.71,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,all,not_vaccinated,143,5961,2861525,5,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,all,unknown,33,4235,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,all,fully_vaccinated,127,1059,5717777,2.22,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,all,partially_vaccinated,1,232,165639,0.6,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,all,not_vaccinated,186,6147,2825939,6.58,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,all,unknown,32,4267,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,all,fully_vaccinated,141,1200,5751955,2.45,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,all,partially_vaccinated,3,235,157074,1.91,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,all,not_vaccinated,236,6383,2800326,8.43,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,all,unknown,57,4324,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
