date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202120,SH,50 - 59,805,altersklasse_covid19,age_group_AKL10,12680,6625,6.35,52.25,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.15,15
202121,SH,50 - 59,1488,altersklasse_covid19,age_group_AKL10,12680,8113,11.74,63.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.288,28.799999999999997
202122,SH,50 - 59,1470,altersklasse_covid19,age_group_AKL10,12680,9583,11.59,75.58,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.253,25.3
202123,SH,50 - 59,1486,altersklasse_covid19,age_group_AKL10,12680,11069,11.72,87.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.248,24.8
202124,SH,50 - 59,1302,altersklasse_covid19,age_group_AKL10,12680,12371,10.27,97.56,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.233,23.3
202125,SH,50 - 59,1014,altersklasse_covid19,age_group_AKL10,12680,13385,8,105.56,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.244,24.4
202126,SH,50 - 59,817,altersklasse_covid19,age_group_AKL10,12680,14202,6.44,112,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.223,22.3
202127,SH,50 - 59,1299,altersklasse_covid19,age_group_AKL10,12680,15501,10.24,122.25,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.234,23.400000000000002
202128,SH,50 - 59,796,altersklasse_covid19,age_group_AKL10,12680,16297,6.28,128.53,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.24,24
202129,SH,50 - 59,459,altersklasse_covid19,age_group_AKL10,12680,16756,3.62,132.15,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.177,17.7
202130,SH,50 - 59,210,altersklasse_covid19,age_group_AKL10,12680,16966,1.66,133.8,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.144,14.399999999999999
202131,SH,50 - 59,201,altersklasse_covid19,age_group_AKL10,12680,17167,1.59,135.39,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.162,16.2
202132,SH,50 - 59,262,altersklasse_covid19,age_group_AKL10,12680,17429,2.07,137.45,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.182,18.2
202133,SH,50 - 59,224,altersklasse_covid19,age_group_AKL10,12680,17653,1.77,139.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.148,14.799999999999999
202134,SH,50 - 59,240,altersklasse_covid19,age_group_AKL10,12680,17893,1.89,141.11,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.15,15
202135,SH,50 - 59,219,altersklasse_covid19,age_group_AKL10,12680,18112,1.73,142.84,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.142,14.2
202136,SH,50 - 59,290,altersklasse_covid19,age_group_AKL10,12680,18402,2.29,145.13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.151,15.1
202137,SH,50 - 59,289,altersklasse_covid19,age_group_AKL10,12680,18691,2.28,147.41,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.128,12.8
202138,SH,50 - 59,260,altersklasse_covid19,age_group_AKL10,12680,18951,2.05,149.46,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.133,13.3
202139,SH,50 - 59,224,altersklasse_covid19,age_group_AKL10,12680,19175,1.77,151.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.132,13.200000000000001
202140,SH,50 - 59,180,altersklasse_covid19,age_group_AKL10,12680,19355,1.42,152.64,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.124,12.4
202141,SH,50 - 59,256,altersklasse_covid19,age_group_AKL10,12680,19611,2.02,154.66,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.142,14.2
202142,SH,50 - 59,198,altersklasse_covid19,age_group_AKL10,12680,19809,1.56,156.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.13,13
202143,SH,50 - 59,112,altersklasse_covid19,age_group_AKL10,12680,19921,0.88,157.11,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.113,11.3
202144,SH,50 - 59,84,altersklasse_covid19,age_group_AKL10,12680,20005,0.66,157.77,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.142,14.2
202145,SH,50 - 59,94,altersklasse_covid19,age_group_AKL10,12680,20099,0.74,158.51,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.119,11.899999999999999
202146,SH,50 - 59,87,altersklasse_covid19,age_group_AKL10,12680,20186,0.69,159.2,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.031,3.1
202052,SH,60 - 69,0,altersklasse_covid19,age_group_AKL10,10549,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202053,SH,60 - 69,29,altersklasse_covid19,age_group_AKL10,10549,29,0.27,0.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.257,25.7
202101,SH,60 - 69,175,altersklasse_covid19,age_group_AKL10,10549,204,1.66,1.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.133,13.3
202102,SH,60 - 69,83,altersklasse_covid19,age_group_AKL10,10549,287,0.79,2.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.08,8
202103,SH,60 - 69,153,altersklasse_covid19,age_group_AKL10,10549,440,1.45,4.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.1,10
202104,SH,60 - 69,243,altersklasse_covid19,age_group_AKL10,10549,683,2.3,6.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.141,14.099999999999998
202105,SH,60 - 69,107,altersklasse_covid19,age_group_AKL10,10549,790,1.01,7.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.142,14.2
202106,SH,60 - 69,111,altersklasse_covid19,age_group_AKL10,10549,901,1.05,8.54,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.088,8.799999999999999
202107,SH,60 - 69,206,altersklasse_covid19,age_group_AKL10,10549,1107,1.95,10.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.111,11.1
202108,SH,60 - 69,193,altersklasse_covid19,age_group_AKL10,10549,1300,1.83,12.32,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.213,21.3
202109,SH,60 - 69,411,altersklasse_covid19,age_group_AKL10,10549,1711,3.9,16.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.183,18.3
202110,SH,60 - 69,130,altersklasse_covid19,age_group_AKL10,10549,1841,1.23,17.45,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.174,17.4
202111,SH,60 - 69,65,altersklasse_covid19,age_group_AKL10,10549,1906,0.62,18.07,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.116,11.600000000000001
202112,SH,60 - 69,371,altersklasse_covid19,age_group_AKL10,10549,2277,3.52,21.58,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.258,25.8
202113,SH,60 - 69,508,altersklasse_covid19,age_group_AKL10,10549,2785,4.82,26.4,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.214,21.4
202114,SH,60 - 69,306,altersklasse_covid19,age_group_AKL10,10549,3091,2.9,29.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.162,16.2
202115,SH,60 - 69,1220,altersklasse_covid19,age_group_AKL10,10549,4311,11.57,40.87,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.296,29.599999999999998
