sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d
male,all,AI,202036,50,0,50,448,0,0,0.2,0.549,54.900000000000006,8361,598.01,5358.21,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,14,167.44,38.9,8.700000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,AR,202036,194,4,190,1769,2.1,1.1,1.2,0.491,49.1,27883,695.76,6344.37,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-6,-21.52,-3,0.8000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,BE,202036,4313,82,4231,35380,1.9,-0.30000000000000027,1.4,0.468,46.800000000000004,512300,841.89,6906.11,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,671,130.98,18.4,1.1000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,BL,202036,1415,17,1398,12119,1.2,-0.8,1.2,0.503,50.3,142767,991.13,8488.66,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,164,114.88,13.1,2.799999999999997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,BS,202036,1163,21,1142,9668,1.8,-0.9999999999999998,1.8,0.487,48.699999999999996,95621,1216.26,10110.75,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,182,190.33,18.6,2.8999999999999915,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,FL,202036,324,0,324,1683,0,-1,0.6,0.466,46.6,19368,1672.86,8689.59,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,118,609.25,57.3,12.100000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,FR,202036,1256,97,1159,11660,7.7,1.5,3.4,0.454,45.4,162985,770.62,7154.03,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,145,88.96,13.1,-5.700000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,GE,202036,3295,207,3088,29305,6.3,-0.7999999999999998,4.6,0.465,46.5,245320,1343.14,11945.62,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,566,230.72,20.7,-3.799999999999997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,GL,202036,154,2,152,1170,1.3,1.3,1.7,0.512,51.2,20625,746.67,5672.73,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,13,63.03,9.2,9.000000000000007,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,GR,202036,767,11,756,7009,1.4,0,1.7,0.471,47.099999999999994,100289,764.79,6988.8,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-99,-98.71,-11.4,-2.9000000000000057,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,JU,202036,280,5,275,2754,1.8,0.7,1.4,0.462,46.2,36474,767.67,7550.58,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,102,279.65,57.3,1.8000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,LU,202036,1685,16,1669,13235,0.9,-1.1,1.6,0.487,48.699999999999996,207582,811.73,6375.79,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,371,178.73,28.2,0.19999999999999574,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,NE,202036,758,17,741,6743,2.2,0.7000000000000002,1.3,0.439,43.9,86184,879.51,7823.96,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,218,252.94,40.4,-1.3000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,NW,202036,209,3,206,1339,1.4,-0.30000000000000004,0.7,0.579,57.9,22298,937.3,6005.02,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,88,394.65,72.7,4.099999999999994,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,OW,202036,114,0,114,1091,0,-1.7,1.6,0.437,43.7,19268,591.65,5662.24,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-7,-36.33,-5.8,-7.600000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SG,202036,2063,48,2015,17508,2.3,1.4,1.8,0.487,48.699999999999996,258108,799.28,6783.21,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,309,119.72,17.6,1.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SH,202036,265,3,262,2801,1.1,0.20000000000000007,2.2,0.422,42.199999999999996,41162,643.8,6804.82,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,51,123.9,23.8,-3.700000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SO,202036,1197,19,1178,9833,1.6,-0.2999999999999998,1.8,0.477,47.699999999999996,138626,863.47,7093.19,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,197,142.1,19.7,1.8999999999999915,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SZ,202036,643,15,628,5931,2.3,0.2999999999999998,2.4,0.484,48.4,83109,773.68,7136.41,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,102,122.73,18.9,1.3000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,TG,202036,948,11,937,8977,1.2,0.09999999999999987,1.3,0.472,47.199999999999996,142527,665.14,6298.46,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,74,51.92,8.5,1.1999999999999957,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,TI,202036,1202,20,1182,10934,1.7,0.30000000000000004,1.6,0.503,50.3,170830,703.62,6400.52,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,36,21.07,3.1,1.7999999999999972,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,UR,202036,70,1,69,946,1.4,-5.5,3,0.449,44.9,18768,372.98,5040.49,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-2,-10.65,-2.8,-5.800000000000004,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,VD,202036,4974,390,4584,44582,7.8,1.3999999999999995,3.3,0.463,46.300000000000004,400217,1242.83,11139.46,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,878,219.39,21.4,-2.3999999999999915,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,VS,202036,1415,42,1373,11362,3,0,2.4,0.46,46,172955,818.13,6569.34,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,76,43.94,5.7,-1.0999999999999943,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,ZG,202036,564,19,545,5272,3.4,0.6999999999999997,2.2,0.489,48.9,65227,864.67,8082.54,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,125,191.64,28.5,-0.8999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,ZH,202036,9307,289,9018,78688,3.1,-0.3999999999999999,2.3,0.482,48.199999999999996,774299,1201.99,10162.48,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,1643,212.19,21.4,0.3999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,AG,202036,3389,76,3313,25477,2.2,-0.3999999999999999,2.1,0.523,52.300000000000004,345258,981.58,7379.12,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,448,129.75,15.2,-0.29999999999999716,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,AI,202036,41,0,41,368,0,0,0,0.451,45.1,7932,516.89,4639.44,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-1,-12.61,-2.4,-8.700000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,AR,202036,201,1,200,1693,0.5,-0.8999999999999999,1,0.509,50.9,27426,732.88,6172.97,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-13,-47.4,-6.1,-0.8000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,BE,202036,4908,74,4834,38458,1.5,0.10000000000000009,1.1,0.532,53.2,530832,924.59,7244.85,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,583,109.83,13.5,-1.1000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,BL,202036,1398,11,1387,11999,0.8,-0.3999999999999999,0.8,0.497,49.7,148202,943.31,8096.38,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,16,10.8,1.2,-2.799999999999997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,BS,202036,1224,15,1209,10529,1.2,-0.10000000000000009,1.4,0.513,51.300000000000004,101114,1210.51,10413,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,61,60.32,5.2,-2.8999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,FL,202036,372,0,372,3782,0,-1.5,0.4,0.534,53.400000000000006,19687,1889.57,19210.65,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-19,-96.51,-4.9,-12.099999999999994,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,FR,202036,1510,132,1378,12024,8.7,2.799999999999999,3.3,0.546,54.6,162511,929.17,7398.88,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,448,275.68,42.2,5.700000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GE,202036,3797,188,3609,31841,5,-0.9000000000000004,3.8,0.535,53.5,261023,1454.66,12198.54,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,1103,422.57,40.9,3.799999999999997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GL,202036,147,0,147,1143,0,-1,1.7,0.488,48.8,20226,726.79,5651.14,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-46,-227.43,-23.8,-9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GR,202036,861,15,846,6687,1.7,0.3999999999999999,1.4,0.529,52.900000000000006,99807,862.66,6699.93,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-3,-3.01,-0.3,3.000000000000007,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,JU,202036,326,7,319,2910,2.1,1.7000000000000002,1.6,0.538,53.800000000000004,37235,875.52,7815.23,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,103,276.62,46.2,-1.8000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,LU,202036,1777,17,1760,13403,1,-0.6000000000000001,1.4,0.513,51.300000000000004,208765,851.2,6420.14,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,381,182.51,27.3,-0.19999999999999574,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,NE,202036,968,19,949,7381,2,-0.7999999999999998,1.4,0.561,56.10000000000001,89710,1079.03,8227.62,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,314,350.01,48,1.3000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,NW,202036,152,2,150,1069,1.3,1.3,0.5,0.421,42.1,21222,716.24,5037.23,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,48,226.18,46.2,-4.100000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,OW,202036,147,1,146,1031,0.7,-1.9000000000000001,1.2,0.563,56.3,18840,780.25,5472.4,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,32,169.85,27.8,7.600000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SG,202036,2174,24,2150,17799,1.1,-0.3999999999999999,1.4,0.513,51.300000000000004,256396,847.91,6942,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,204,79.57,10.4,-1.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SH,202036,363,2,361,2894,0.6,-0.20000000000000007,1.8,0.578,57.8,41945,865.42,6899.51,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,111,264.63,44,3.6999999999999957,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SO,202036,1310,14,1296,9974,1.1,-2.1,1.7,0.523,52.300000000000004,138836,943.56,7184.02,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,126,90.76,10.6,-1.8999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SZ,202036,686,8,678,5606,1.2,-0.5,1.6,0.516,51.6,79048,867.83,7091.89,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,80,101.21,13.2,-1.1000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,TG,202036,1059,7,1052,9040,0.7,-0.40000000000000013,1.3,0.528,52.800000000000004,140382,754.37,6439.57,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,35,24.93,3.4,-1.1999999999999957,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,TI,202036,1186,10,1176,11062,0.8,-0.3999999999999999,1.3,0.497,49.7,180156,658.32,6140.23,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-49,-27.2,-4,-1.6999999999999957,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,UR,202036,86,0,86,830,0,-1.4,2.3,0.551,55.1,18051,476.43,4598.08,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,17,94.18,24.6,6.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,VD,202036,5770,374,5396,47367,6.5,0.7999999999999998,2.8,0.537,53.7,414545,1391.89,11426.26,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,1456,351.23,33.8,2.3999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,VS,202036,1658,34,1624,11938,2.1,-0.10000000000000009,2.3,0.539,53.900000000000006,175548,944.47,6800.42,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,156,88.86,10.4,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,ZG,202036,590,13,577,4889,2.2,1.1,1.8,0.511,51.1,63567,928.15,7691.1,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,147,231.25,33.2,0.8999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,ZH,202036,9993,252,9741,82481,2.5,-0.6000000000000001,1.9,0.518,51.800000000000004,779124,1282.59,10586.38,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,1639,210.36,19.6,-0.3999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,AG,202036,3,0,3,22,0,-14.3,9.1,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-4,NA,-57.1,-0.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,AI,202036,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,AR,202036,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,BE,202036,3,0,3,26,0,0,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,1,NA,50,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,BL,202036,0,0,NA,5,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-1,NA,-100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,BS,202036,0,0,NA,6,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,FL,202036,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,FR,202036,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,GE,202036,1,0,1,5,0,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,1,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,GL,202036,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,GR,202036,1,0,1,3,0,0,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,JU,202036,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,LU,202036,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,NE,202036,0,0,NA,12,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,NW,202036,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,OW,202036,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SG,202036,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-1,NA,-100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SH,202036,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SO,202036,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SZ,202036,0,0,NA,2,NA,NA,50,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-2,NA,-100,-0.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,TG,202036,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,TI,202036,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-1,NA,-100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,UR,202036,0,0,NA,4,NA,NA,25,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-1,NA,-100,-0.7000000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,VD,202036,2,0,2,500,0,0,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-2,NA,-50,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,VS,202036,1,0,1,5,0,0,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZG,202036,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZH,202036,9,0,9,43,0,0,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,8,NA,800,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,AG,202037,2895,82,2813,28274,2.8,0.6999999999999997,2.5,0.485,48.5,348814,829.96,8105.75,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,-193,-55.33,-6.2,0.8000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,AI,202037,43,2,41,491,4.7,4.7,0.6,0.512,51.2,8361,514.29,5872.5,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,-7,-83.72,-14,-3.700000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,AR,202037,229,7,222,1998,3.1,1,1.5,0.511,51.1,27883,821.29,7165.66,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,35,125.53,18,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,BE,202037,4031,100,3931,39411,2.5,0.6000000000000001,1.5,0.46,46,512300,786.84,7692.95,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,-282,-55.05,-6.5,-0.8000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,BL,202037,1172,13,1159,13291,1.1,-0.09999999999999987,1.2,0.483,48.3,142767,820.92,9309.57,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,-243,-170.21,-17.2,-2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,BS,202037,1015,18,997,10683,1.8,0,1.8,0.483,48.3,95621,1061.48,11172.23,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,-148,-154.78,-12.7,-0.3999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,FL,202037,312,1,311,1995,0.3,0.3,0.6,0.391,39.1,19368,1610.9,10300.5,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,-12,-61.96,-3.7,-7.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,FR,202037,1543,107,1436,13203,6.9,-0.7999999999999998,3.8,0.45,45,162985,946.71,8100.75,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,287,176.09,22.9,-0.3999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,GE,202037,3538,190,3348,32843,5.4,-0.8999999999999995,4.7,0.457,45.7,245320,1442.2,13387.82,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,243,99.06,7.4,-0.7999999999999972,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,GL,202037,127,2,125,1297,1.6,0.30000000000000004,1.7,0.494,49.4,20625,615.76,6288.48,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,-27,-130.91,-17.5,-1.8000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,GR,202037,864,18,846,7873,2.1,0.7000000000000002,1.8,0.491,49.1,100289,861.51,7850.31,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,97,96.72,12.6,2.000000000000007,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,JU,202037,234,6,228,2988,2.6,0.8,1.5,0.45,45,36474,641.55,8192.14,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,-46,-126.12,-16.4,-1.2000000000000028,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,LU,202037,1655,23,1632,14890,1.4,0.4999999999999999,1.6,0.494,49.4,207582,797.28,7173.07,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,-30,-14.45,-1.8,0.7000000000000028,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,NE,202037,787,31,756,7530,3.9,1.6999999999999997,1.6,0.451,45.1,86184,913.16,8737.12,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,29,33.65,3.8,1.2000000000000028,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,NW,202037,159,1,158,1498,0.6,-0.7999999999999999,0.7,0.526,52.6,22298,713.07,6718.09,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,-50,-224.23,-23.9,-5.299999999999997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,OW,202037,163,2,161,1254,1.2,1.2,1.5,0.543,54.300000000000004,19268,845.96,6508.2,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,49,254.31,43,10.600000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SG,202037,2223,54,2169,19731,2.4,0.10000000000000009,1.9,0.482,48.199999999999996,258108,861.27,7644.47,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,160,61.99,7.8,-0.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SH,202037,304,7,297,3105,2.3,1.1999999999999997,2.2,0.481,48.1,41162,738.55,7543.37,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,39,94.75,14.7,5.900000000000006,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SO,202037,1090,10,1080,10923,0.9,-0.7000000000000001,1.7,0.476,47.599999999999994,138626,786.29,7879.47,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,-107,-77.18,-8.9,-0.10000000000000142,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SZ,202037,647,13,634,6578,2,-0.2999999999999998,2.4,0.462,46.2,83109,778.5,7914.91,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,4,4.82,0.6,-2.1999999999999957,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
