nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d
all,FR,202104,5589,634,4955,130764,11.3,-0.5999999999999996,19.6,1,100,325496,1717.07,40173.77,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,1053,323.5,23.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GE,202104,13197,985,12212,341523,7.5,-0.9000000000000004,14.5,1,100,506343,2606.34,67448.94,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,1051,207.57,8.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GL,202104,1030,78,952,15092,7.6,-3.5999999999999996,13.7,1,100,40851,2521.36,36944.02,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,125,305.99,13.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202104,8336,416,7920,109433,5,0.9000000000000004,9,1,100,200096,4166,54690.25,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,-92,-45.98,-1.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202104,1402,165,1237,30926,11.8,-1.1999999999999993,17.5,1,100,73709,1902.07,41956.88,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,326,442.28,30.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,LU,202104,6018,509,5509,149456,8.5,-3.9000000000000004,14.1,1,100,416347,1445.43,35896.98,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,-346,-83.1,-5.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NE,202104,2643,244,2399,72971,9.2,-2,17.9,1,100,175894,1502.61,41485.78,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,64,36.39,2.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NW,202104,903,61,842,13893,6.8,-7.000000000000001,12.7,1,100,43520,2074.91,31923.25,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,105,241.27,13.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,OW,202104,442,30,412,10693,6.8,-14.7,15.4,1,100,38108,1159.86,28059.72,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,-60,-157.45,-12,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SG,202104,8547,837,7710,198238,9.8,-3.6999999999999993,16.5,1,100,514504,1661.21,38529.92,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,1127,219.04,15.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SH,202104,1208,66,1142,32282,5.5,-2.5999999999999996,11.3,1,100,83107,1453.55,38843.9,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,42,50.54,3.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SO,202104,4361,338,4023,105866,7.8,-0.10000000000000053,12.2,1,100,277462,1571.75,38155.13,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,-203,-73.16,-4.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SZ,202104,2426,210,2216,64147,8.7,-1.4000000000000004,14.6,1,100,162157,1496.08,39558.58,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,-103,-63.52,-4.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TG,202104,4556,329,4227,105978,7.2,-1.8999999999999995,13.2,1,100,282909,1610.41,37460.1,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,170,60.09,3.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TI,202104,6052,340,5712,169008,5.6,-0.6000000000000005,14.9,1,100,350986,1724.29,48152.35,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,-1662,-473.52,-21.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,UR,202104,464,27,437,9863,5.8,-4.000000000000001,16.4,1,100,36819,1260.22,26787.8,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,-18,-48.89,-3.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VD,202104,17975,1456,16519,448046,8.1,-0.8000000000000007,14,1,100,814762,2206.17,54991.03,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,1320,162.01,7.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VS,202104,6278,715,5563,145569,11.4,-2.6999999999999993,19.8,1,100,348503,1801.42,41769.8,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,160,45.91,2.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZG,202104,2264,189,2075,55914,8.3,-1.5,11,1,100,128794,1757.85,43413.51,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,-52,-40.37,-2.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZH,202104,33276,2202,31074,802176,6.6,-2,10.8,1,100,1553423,2142.11,51639.25,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-04,2482,159.78,8.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AG,202105,12624,758,11866,284798,6,-2.3000000000000007,12.6,1,100,694072,1818.83,41032.92,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,876,126.21,7.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AI,202105,198,13,185,5101,6.6,0.1999999999999993,16.8,1,100,16293,1215.25,31307.92,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,-97,-595.34,-32.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AR,202105,715,58,657,20877,8.1,-2.3000000000000007,14.5,1,100,55309,1292.74,37746.12,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,-224,-404.99,-23.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BE,202105,17512,977,16535,439883,5.6,-1.5,11.6,1,100,1043132,1678.79,42169.45,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,1714,164.31,10.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BL,202105,7689,310,7379,133330,4,-0.5999999999999996,9.5,1,100,290969,2642.55,45822.75,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,1385,476,22,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BS,202105,5770,222,5548,113421,3.8,-0.40000000000000036,8.1,1,100,196735,2932.88,57651.66,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,866,440.19,17.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FL,202105,858,34,824,25525,4,-1.5,10.2,1,100,39055,2196.9,65356.55,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,-104,-266.29,-10.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FR,202105,6976,614,6362,137740,8.8,-2.5,19,1,100,325496,2143.19,42316.96,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,1387,426.12,24.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GE,202105,16179,980,15199,357702,6.1,-1.4000000000000004,14.1,1,100,506343,3195.26,70644.21,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,2982,588.92,22.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GL,202105,677,40,637,15769,5.9,-1.6999999999999993,13.3,1,100,40851,1657.24,38601.26,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,-353,-864.12,-34.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202105,8283,314,7969,117716,3.8,-1.2000000000000002,8.7,1,100,200096,4139.51,58829.76,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,-53,-26.49,-0.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202105,1849,105,1744,32775,5.7,-6.1000000000000005,16.9,1,100,73709,2508.51,44465.4,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,447,606.44,31.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,LU,202105,6989,479,6510,156445,6.9,-1.5999999999999996,13.8,1,100,416347,1678.65,37575.63,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,971,233.22,16.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NE,202105,3293,231,3062,76264,7,-2.1999999999999993,17.4,1,100,175894,1872.15,43357.93,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,650,369.54,24.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NW,202105,862,59,803,14755,6.8,0,12.4,1,100,43520,1980.7,33903.95,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,-41,-94.21,-4.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,OW,202105,500,44,456,11193,8.8,2.000000000000001,15.1,1,100,38108,1312.06,29371.79,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,58,152.2,13.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SG,202105,7752,705,7047,205990,9.1,-0.7000000000000011,16.3,1,100,514504,1506.69,40036.62,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,-795,-154.52,-9.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SH,202105,1141,40,1101,33423,3.5,-2,11,1,100,83107,1372.93,40216.83,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,-67,-80.62,-5.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SO,202105,5075,274,4801,110941,5.4,-2.3999999999999995,11.9,1,100,277462,1829.08,39984.21,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,714,257.33,16.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SZ,202105,2582,165,2417,66729,6.4,-2.299999999999999,14.3,1,100,162157,1592.28,41150.86,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,156,96.2,6.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TG,202105,4092,247,3845,110070,6,-1.2000000000000002,13,1,100,282909,1446.4,38906.5,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,-464,-164.01,-10.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TI,202105,7170,390,6780,176178,5.4,-0.1999999999999993,14.5,1,100,350986,2042.82,50195.16,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,1118,318.53,18.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,UR,202105,500,35,465,10363,7,1.2000000000000002,16,1,100,36819,1357.99,28145.79,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,36,97.77,7.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VD,202105,20785,1492,19293,468831,7.2,-0.8999999999999995,13.7,1,100,814762,2551.05,57542.08,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,2810,344.88,15.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VS,202105,8214,688,7526,153783,8.4,-3,19.2,1,100,348503,2356.94,44126.74,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,1936,555.52,30.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZG,202105,3039,212,2827,58953,7,-1.3000000000000007,10.8,1,100,128794,2359.58,45773.1,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,775,601.73,34.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZH,202105,34745,1830,32915,836921,5.3,-1.2999999999999998,10.6,1,100,1553423,2236.67,53875.92,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-05,1469,94.56,4.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AG,202106,10601,583,10018,295399,5.5,-0.5,12.4,1,100,694072,1527.36,42560.28,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,-2023,-291.47,-16,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AI,202106,356,13,343,5457,3.7,-2.8999999999999995,16,1,100,16293,2184.99,33492.91,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,158,969.74,79.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AR,202106,905,45,860,21782,5,-3.0999999999999996,14.1,1,100,55309,1636.26,39382.38,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,190,343.52,26.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BE,202106,18372,831,17541,458255,4.5,-1.0999999999999996,11.3,1,100,1043132,1761.23,43930.68,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,860,82.44,4.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BL,202106,8815,261,8554,142145,3,-1,9.1,1,100,290969,3029.53,48852.28,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,1126,386.98,14.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BS,202106,6473,129,6344,119894,2,-1.7999999999999998,7.8,1,100,196735,3290.21,60941.88,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,703,357.33,12.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FL,202106,1011,20,991,26536,2,-2,9.9,1,100,39055,2588.66,67945.21,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,153,391.76,17.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FR,202106,6041,393,5648,143781,6.5,-2.3000000000000007,18.5,1,100,325496,1855.94,44172.89,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,-935,-287.25,-13.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GE,202106,19016,937,18079,376718,4.9,-1.1999999999999993,13.6,1,100,506343,3755.56,74399.76,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,2837,560.3,17.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GL,202106,587,43,544,16356,7.3,1.3999999999999995,13.1,1,100,40851,1436.93,40038.19,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,-90,-220.31,-13.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202106,10650,200,10450,128366,1.9,-1.9,8.1,1,100,200096,5322.45,64152.21,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,2367,1182.94,28.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202106,1305,93,1212,34080,7.1,1.3999999999999995,16.5,1,100,73709,1770.48,46235.87,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,-544,-738.03,-29.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,LU,202106,5145,273,4872,161590,5.3,-1.6000000000000005,13.5,1,100,416347,1235.75,38811.38,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,-1844,-442.9,-26.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NE,202106,4783,328,4455,81047,6.9,-0.09999999999999964,16.8,1,100,175894,2719.25,46077.18,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,1490,847.1,45.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NW,202106,676,43,633,15431,6.4,-0.39999999999999947,12.1,1,100,43520,1553.31,35457.26,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,-186,-427.39,-21.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,OW,202106,533,37,496,11726,6.9,-1.9000000000000004,14.7,1,100,38108,1398.66,30770.44,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,33,86.6,6.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SG,202106,8026,478,7548,214016,6,-3.0999999999999996,15.9,1,100,514504,1559.95,41596.57,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,274,53.26,3.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SH,202106,1099,36,1063,34522,3.3,-0.20000000000000018,10.7,1,100,83107,1322.39,41539.22,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,-42,-50.54,-3.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SO,202106,4274,200,4074,115215,4.7,-0.7000000000000002,11.6,1,100,277462,1540.39,41524.61,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,-801,-288.69,-15.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SZ,202106,2670,137,2533,69399,5.1,-1.3000000000000007,14,1,100,162157,1646.55,42797.41,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,88,54.27,3.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TG,202106,4343,236,4107,114413,5.4,-0.5999999999999996,12.7,1,100,282909,1535.12,40441.63,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,251,88.72,6.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TI,202106,8184,330,7854,184362,4,-1.4000000000000004,14.1,1,100,350986,2331.72,52526.88,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,1014,288.9,14.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,UR,202106,552,28,524,10915,5.1,-1.9000000000000004,15.4,1,100,36819,1499.23,29645.02,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,52,141.24,10.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VD,202106,21266,1228,20038,490097,5.8,-1.4000000000000004,13.4,1,100,814762,2610.09,60152.17,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,481,59.04,2.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VS,202106,8828,481,8347,162611,5.4,-3,18.4,1,100,348503,2533.12,46659.86,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,614,176.18,7.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZG,202106,2614,160,2454,61567,6.1,-0.9000000000000004,10.6,1,100,128794,2029.6,47802.69,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,-425,-329.98,-14,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZH,202106,36947,1636,35311,873868,4.4,-0.8999999999999995,10.3,1,100,1553423,2378.42,56254.35,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-06,2202,141.75,6.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AG,202107,9308,476,8832,304707,5.1,-0.40000000000000036,12.1,1,100,694072,1341.07,43901.35,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-1293,-186.29,-12.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AI,202107,286,12,274,5743,4.2,0.5,15.4,1,100,16293,1755.36,35248.27,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-70,-429.63,-19.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AR,202107,802,41,761,22584,5.1,0.09999999999999964,13.8,1,100,55309,1450.04,40832.41,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-103,-186.22,-11.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,BE,202107,16869,618,16251,475124,3.7,-0.7999999999999998,11,1,100,1043132,1617.15,45547.83,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-1503,-144.08,-8.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,BL,202107,6763,221,6542,148908,3.3,0.2999999999999998,8.8,1,100,290969,2324.3,51176.59,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-2052,-705.23,-23.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,BS,202107,4940,114,4826,124834,2.3,0.2999999999999998,7.6,1,100,196735,2510.99,63452.87,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-1533,-779.22,-23.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,FL,202107,835,19,816,27371,2.3,0.2999999999999998,9.7,1,100,39055,2138.01,70083.22,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-176,-450.65,-17.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,FR,202107,4688,289,4399,148469,6.2,-0.2999999999999998,18.1,1,100,325496,1440.26,45613.16,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-1353,-415.68,-22.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,GE,202107,13574,765,12809,390292,5.6,0.6999999999999993,13.4,1,100,506343,2680.79,77080.56,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-5442,-1074.77,-28.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,GL,202107,572,27,545,16928,4.7,-2.5999999999999996,12.8,1,100,40851,1400.21,41438.4,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-15,-36.72,-2.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,GR,202107,15012,146,14866,143378,1,-0.8999999999999999,7.4,1,100,200096,7502.4,71654.61,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,4362,2179.95,41,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,JU,202107,1442,92,1350,35522,6.4,-0.6999999999999993,16.1,1,100,73709,1956.34,48192.22,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,137,185.86,10.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,LU,202107,4114,235,3879,165704,5.7,0.40000000000000036,13.3,1,100,416347,988.12,39799.49,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-1031,-247.63,-20,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,NE,202107,5047,373,4674,86094,7.4,0.5,16.2,1,100,175894,2869.34,48946.52,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,264,150.09,5.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,NW,202107,555,41,514,15986,7.4,1,12,1,100,43520,1275.28,36732.54,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-121,-278.03,-17.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,OW,202107,489,55,434,12215,11.2,4.299999999999999,14.6,1,100,38108,1283.2,32053.64,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-44,-115.46,-8.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SG,202107,7226,382,6844,221242,5.3,-0.7000000000000002,15.5,1,100,514504,1404.46,43001.03,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-800,-155.49,-10,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SH,202107,1176,49,1127,35698,4.2,0.9000000000000004,10.5,1,100,83107,1415.04,42954.26,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,77,92.65,7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SO,202107,4165,259,3906,119380,6.2,1.5,11.4,1,100,277462,1501.11,43025.71,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-109,-39.28,-2.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,SZ,202107,2325,113,2212,71724,4.9,-0.1999999999999993,13.7,1,100,162157,1433.8,44231.21,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-345,-212.75,-12.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,TG,202107,4496,280,4216,118909,6.2,0.7999999999999998,12.4,1,100,282909,1589.2,42030.83,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,153,54.08,3.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,TI,202107,6742,307,6435,191104,4.6,0.5999999999999996,13.7,1,100,350986,1920.87,54447.76,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-1442,-410.85,-17.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,UR,202107,451,23,428,11366,5.1,0,15,1,100,36819,1224.91,30869.93,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-101,-274.32,-18.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,VD,202107,22412,1230,21182,512509,5.5,-0.2999999999999998,13,1,100,814762,2750.74,62902.91,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,1146,140.65,5.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,VS,202107,8948,396,8552,171559,4.4,-1,17.7,1,100,348503,2567.55,49227.41,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,120,34.43,1.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,ZG,202107,2159,92,2067,63726,4.3,-1.7999999999999998,10.4,1,100,128794,1676.32,49479.01,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-455,-353.28,-17.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,ZH,202107,31341,1270,30071,905209,4.1,-0.3000000000000007,10.1,1,100,1553423,2017.54,58271.89,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-07,-5606,-360.88,-15.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AG,202108,8833,546,8287,313540,6.2,1.1000000000000005,12,1,100,694072,1272.63,45173.99,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-08,-475,-68.44,-5.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AI,202108,437,9,428,6180,2.1,-2.1,14.4,1,100,16293,2682.13,37930.4,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-08,151,926.77,52.8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,AR,202108,730,32,698,23314,4.4,-0.6999999999999993,13.5,1,100,55309,1319.86,42152.27,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-08,-72,-130.18,-9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,BE,202108,15821,723,15098,490945,4.6,0.8999999999999995,10.8,1,100,1043132,1516.68,47064.51,COVID19Test,,2021-11-26_07-48-10,isoweek,2021-08,-1048,-100.47,-6.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
