date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202127,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202128,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202129,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202130,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202131,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202132,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202133,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202134,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202135,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202142,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202143,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202144,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202145,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202146,SH,contact_comm,0,indication,83107,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202052,SH,other,0,indication,83107,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202053,SH,other,2,indication,83107,2,NA,0.018,1.7999999999999998,1.7999999999999998,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202101,SH,other,51,indication,83107,53,NA,0.039,3.9,3.6999999999999997,0.06,0.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202102,SH,other,50,indication,83107,103,NA,0.048,4.8,4.2,0.06,0.12,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202103,SH,other,54,indication,83107,157,NA,0.035,3.5000000000000004,3.9,0.06,0.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202104,SH,other,82,indication,83107,239,NA,0.048,4.8,4.2,0.1,0.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202105,SH,other,59,indication,83107,298,NA,0.078,7.8,4.6,0.07,0.36,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202106,SH,other,53,indication,83107,351,NA,0.042,4.2,4.5,0.06,0.42,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202107,SH,other,68,indication,83107,419,NA,0.037,3.6999999999999997,4.3999999999999995,0.08,0.5,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202108,SH,other,45,indication,83107,464,NA,0.05,5,4.3999999999999995,0.05,0.56,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202109,SH,other,88,indication,83107,552,NA,0.039,3.9,4.3,0.11,0.66,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202110,SH,other,43,indication,83107,595,NA,0.057,5.7,4.3999999999999995,0.05,0.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202111,SH,other,33,indication,83107,628,NA,0.059,5.8999999999999995,4.5,0.04,0.76,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202112,SH,other,68,indication,83107,696,NA,0.047,4.7,4.5,0.08,0.84,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202113,SH,other,93,indication,83107,789,NA,0.039,3.9,4.3999999999999995,0.11,0.95,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202114,SH,other,102,indication,83107,891,NA,0.054,5.4,4.5,0.12,1.07,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202115,SH,other,830,indication,83107,1721,NA,0.201,20.1,7.199999999999999,1,2.07,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202116,SH,other,1096,indication,83107,2817,NA,0.293,29.299999999999997,10.2,1.32,3.39,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202117,SH,other,318,indication,83107,3135,NA,0.076,7.6,9.9,0.38,3.77,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202118,SH,other,460,indication,83107,3595,NA,0.097,9.700000000000001,9.8,0.55,4.33,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202119,SH,other,949,indication,83107,4544,NA,0.201,20.1,11,1.14,5.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202120,SH,other,2131,indication,83107,6675,NA,0.396,39.6,14.299999999999999,2.56,8.03,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202121,SH,other,2169,indication,83107,8844,NA,0.42,42,17.1,2.61,10.64,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202122,SH,other,2267,indication,83107,11111,NA,0.389,38.9,19.3,2.73,13.37,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202123,SH,other,3706,indication,83107,14817,NA,0.617,61.7,23.3,4.46,17.83,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202124,SH,other,3538,indication,83107,18355,NA,0.632,63.2,26.5,4.26,22.09,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202125,SH,other,3244,indication,83107,21599,NA,0.78,78,29.4,3.9,25.99,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202126,SH,other,2640,indication,83107,24239,NA,0.722,72.2,31.5,3.18,29.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202127,SH,other,4044,indication,83107,28283,NA,0.727,72.7,34.2,4.87,34.03,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202128,SH,other,2581,indication,83107,30864,NA,0.779,77.9,35.9,3.11,37.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202129,SH,other,2029,indication,83107,32893,NA,0.784,78.4,37.2,2.44,39.58,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202130,SH,other,1086,indication,83107,33979,NA,0.745,74.5,37.8,1.31,40.89,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202131,SH,other,915,indication,83107,34894,NA,0.736,73.6,38.2,1.1,41.99,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202132,SH,other,1057,indication,83107,35951,NA,0.733,73.3,38.800000000000004,1.27,43.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202133,SH,other,1117,indication,83107,37068,NA,0.74,74,39.4,1.34,44.6,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202134,SH,other,1279,indication,83107,38347,NA,0.801,80.10000000000001,40,1.54,46.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202135,SH,other,1205,indication,83107,39552,NA,0.782,78.2,40.6,1.45,47.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,SH,other,1529,indication,83107,41081,NA,0.796,79.60000000000001,41.4,1.84,49.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,SH,other,1766,indication,83107,42847,NA,0.782,78.2,42.199999999999996,2.12,51.56,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,SH,other,1525,indication,83107,44372,NA,0.781,78.10000000000001,42.9,1.83,53.39,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,SH,other,1338,indication,83107,45710,NA,0.791,79.10000000000001,43.5,1.61,55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,SH,other,1188,indication,83107,46898,NA,0.816,81.6,44,1.43,56.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,SH,other,1436,indication,83107,48334,NA,0.794,79.4,44.6,1.73,58.16,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202142,SH,other,1197,indication,83107,49531,NA,0.785,78.5,45.1,1.44,59.6,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202143,SH,other,729,indication,83107,50260,NA,0.734,73.4,45.300000000000004,0.88,60.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202144,SH,other,493,indication,83107,50753,NA,0.834,83.39999999999999,45.5,0.59,61.07,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202145,SH,other,615,indication,83107,51368,NA,0.78,78,45.7,0.74,61.81,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202146,SH,other,600,indication,83107,51968,NA,0.214,21.4,45.1,0.72,62.53,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202052,SO,age,0,indication,277462,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202053,SO,age,52,indication,277462,52,NA,0.4,40,40,0.02,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202101,SO,age,2093,indication,277462,2145,NA,0.574,57.4,56.8,0.75,0.77,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202102,SO,age,2326,indication,277462,4471,NA,0.565,56.49999999999999,56.599999999999994,0.84,1.61,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202103,SO,age,2407,indication,277462,6878,NA,0.586,58.599999999999994,57.3,0.87,2.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202104,SO,age,1774,indication,277462,8652,NA,0.652,65.2,58.8,0.64,3.12,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202105,SO,age,2139,indication,277462,10791,NA,0.537,53.7,57.699999999999996,0.77,3.89,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202106,SO,age,2606,indication,277462,13397,NA,0.729,72.89999999999999,60.099999999999994,0.94,4.83,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202107,SO,age,3395,indication,277462,16792,NA,0.583,58.3,59.8,1.22,6.05,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202108,SO,age,2058,indication,277462,18850,NA,0.575,57.49999999999999,59.5,0.74,6.79,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202109,SO,age,1686,indication,277462,20536,NA,0.42,42,57.49999999999999,0.61,7.4,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202110,SO,age,2056,indication,277462,22592,NA,0.533,53.300000000000004,57.099999999999994,0.74,8.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202111,SO,age,1646,indication,277462,24238,NA,0.446,44.6,56.00000000000001,0.59,8.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202112,SO,age,2731,indication,277462,26969,NA,0.35,35,52.800000000000004,0.98,9.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202113,SO,age,1235,indication,277462,28204,NA,0.303,30.3,51.2,0.45,10.16,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202114,SO,age,1576,indication,277462,29780,NA,0.312,31.2,49.5,0.57,10.73,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202115,SO,age,2629,indication,277462,32409,NA,0.241,24.099999999999998,45.6,0.95,11.68,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202116,SO,age,3434,indication,277462,35843,NA,0.274,27.400000000000002,42.9,1.24,12.92,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202117,SO,age,1694,indication,277462,37537,NA,0.161,16.1,39.900000000000006,0.61,13.53,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202118,SO,age,2172,indication,277462,39709,NA,0.169,16.900000000000002,37.1,0.78,14.31,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202119,SO,age,2071,indication,277462,41780,NA,0.155,15.5,34.699999999999996,0.75,15.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202120,SO,age,1441,indication,277462,43221,NA,0.085,8.5,31.5,0.52,15.58,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202121,SO,age,1923,indication,277462,45144,NA,0.121,12.1,29.5,0.69,16.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202122,SO,age,1842,indication,277462,46986,NA,0.093,9.3,27.200000000000003,0.66,16.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202123,SO,age,1428,indication,277462,48414,NA,0.06,6,24.6,0.51,17.45,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202124,SO,age,1331,indication,277462,49745,NA,0.06,6,22.7,0.48,17.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202125,SO,age,1020,indication,277462,50765,NA,0.063,6.3,21.6,0.37,18.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202126,SO,age,933,indication,277462,51698,NA,0.08,8,21,0.34,18.63,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202127,SO,age,1091,indication,277462,52789,NA,0.061,6.1,20,0.39,19.03,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202128,SO,age,791,indication,277462,53580,NA,0.061,6.1,19.3,0.29,19.31,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202129,SO,age,620,indication,277462,54200,NA,0.061,6.1,18.8,0.22,19.53,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202130,SO,age,502,indication,277462,54702,NA,0.348,34.8,18.9,0.18,19.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202131,SO,age,602,indication,277462,55304,NA,0.184,18.4,18.9,0.22,19.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202132,SO,age,556,indication,277462,55860,NA,0.149,14.899999999999999,18.9,0.2,20.13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202133,SO,age,707,indication,277462,56567,NA,0.15,15,18.8,0.25,20.39,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202134,SO,age,703,indication,277462,57270,NA,0.263,26.3,18.9,0.25,20.64,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202135,SO,age,730,indication,277462,58000,NA,0.176,17.599999999999998,18.9,0.26,20.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,SO,age,970,indication,277462,58970,NA,0.13,13,18.7,0.35,21.25,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,SO,age,834,indication,277462,59804,NA,0.114,11.4,18.6,0.3,21.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,SO,age,793,indication,277462,60597,NA,0.149,14.899999999999999,18.5,0.29,21.84,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,SO,age,848,indication,277462,61445,NA,0.177,17.7,18.5,0.31,22.15,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,SO,age,745,indication,277462,62190,NA,0.119,11.899999999999999,18.4,0.27,22.41,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,SO,age,748,indication,277462,62938,NA,0.13,13,18.3,0.27,22.68,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202142,SO,age,698,indication,277462,63636,NA,0.174,17.4,18.3,0.25,22.94,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202143,SO,age,585,indication,277462,64221,NA,0.159,15.9,18.2,0.21,23.15,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202144,SO,age,328,indication,277462,64549,NA,0.171,17.1,18.2,0.12,23.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202145,SO,age,671,indication,277462,65220,NA,0.271,27.1,18.3,0.24,23.51,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202146,SO,age,3770,indication,277462,68990,NA,0.548,54.800000000000004,19,1.36,24.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202052,SO,chronic_disease,0,indication,277462,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202053,SO,chronic_disease,0,indication,277462,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202101,SO,chronic_disease,580,indication,277462,580,NA,0.159,15.9,15.4,0.21,0.21,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202102,SO,chronic_disease,697,indication,277462,1277,NA,0.169,16.900000000000002,16.2,0.25,0.46,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202103,SO,chronic_disease,984,indication,277462,2261,NA,0.24,24,18.8,0.35,0.81,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202104,SO,chronic_disease,686,indication,277462,2947,NA,0.252,25.2,20,0.25,1.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202105,SO,chronic_disease,884,indication,277462,3831,NA,0.222,22.2,20.5,0.32,1.38,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202106,SO,chronic_disease,809,indication,277462,4640,NA,0.226,22.6,20.8,0.29,1.67,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202107,SO,chronic_disease,1548,indication,277462,6188,NA,0.266,26.6,22,0.56,2.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202108,SO,chronic_disease,888,indication,277462,7076,NA,0.248,24.8,22.3,0.32,2.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202109,SO,chronic_disease,1310,indication,277462,8386,NA,0.326,32.6,23.5,0.47,3.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202110,SO,chronic_disease,1173,indication,277462,9559,NA,0.304,30.4,24.2,0.42,3.45,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202111,SO,chronic_disease,1375,indication,277462,10934,NA,0.373,37.3,25.3,0.5,3.94,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202112,SO,chronic_disease,3054,indication,277462,13988,NA,0.392,39.2,27.400000000000002,1.1,5.04,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202113,SO,chronic_disease,1070,indication,277462,15058,NA,0.263,26.3,27.3,0.39,5.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202114,SO,chronic_disease,2315,indication,277462,17373,NA,0.458,45.800000000000004,28.9,0.83,6.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202115,SO,chronic_disease,4781,indication,277462,22154,NA,0.438,43.8,31.2,1.72,7.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202116,SO,chronic_disease,5424,indication,277462,27578,NA,0.433,43.3,33,1.95,9.94,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202117,SO,chronic_disease,4282,indication,277462,31860,NA,0.406,40.6,33.800000000000004,1.54,11.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202118,SO,chronic_disease,3998,indication,277462,35858,NA,0.311,31.1,33.5,1.44,12.92,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202119,SO,chronic_disease,4245,indication,277462,40103,NA,0.317,31.7,33.300000000000004,1.53,14.45,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202120,SO,chronic_disease,3996,indication,277462,44099,NA,0.236,23.599999999999998,32.1,1.44,15.89,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202121,SO,chronic_disease,3898,indication,277462,47997,NA,0.246,24.6,31.3,1.4,17.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202122,SO,chronic_disease,4030,indication,277462,52027,NA,0.203,20.3,30.099999999999998,1.45,18.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202123,SO,chronic_disease,3194,indication,277462,55221,NA,0.135,13.5,28.1,1.15,19.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202124,SO,chronic_disease,3038,indication,277462,58259,NA,0.137,13.700000000000001,26.6,1.09,21,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202125,SO,chronic_disease,1408,indication,277462,59667,NA,0.087,8.7,25.4,0.51,21.5,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202126,SO,chronic_disease,1068,indication,277462,60735,NA,0.091,9.1,24.6,0.38,21.89,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202127,SO,chronic_disease,1158,indication,277462,61893,NA,0.065,6.5,23.400000000000002,0.42,22.31,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202128,SO,chronic_disease,783,indication,277462,62676,NA,0.061,6.1,22.6,0.28,22.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202129,SO,chronic_disease,621,indication,277462,63297,NA,0.061,6.1,22,0.22,22.81,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202130,SO,chronic_disease,121,indication,277462,63418,NA,0.084,8.4,21.9,0.04,22.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202131,SO,chronic_disease,233,indication,277462,63651,NA,0.071,7.1,21.8,0.08,22.94,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202132,SO,chronic_disease,261,indication,277462,63912,NA,0.07,7.000000000000001,21.6,0.09,23.03,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202133,SO,chronic_disease,416,indication,277462,64328,NA,0.088,8.799999999999999,21.4,0.15,23.18,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202134,SO,chronic_disease,230,indication,277462,64558,NA,0.086,8.6,21.3,0.08,23.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202135,SO,chronic_disease,305,indication,277462,64863,NA,0.073,7.3,21.099999999999998,0.11,23.38,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
