date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all
202138,male,not_vaccinated,10,442,1573515,0.64,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,male,unknown,1,362,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,unknown,fully_vaccinated,0,0,1564,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,unknown,partially_vaccinated,0,0,204,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202138,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,female,fully_vaccinated,2,58,2638969,0.08,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,female,partially_vaccinated,0,34,229680,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,female,not_vaccinated,10,337,1518739,0.66,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,female,unknown,0,326,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,male,fully_vaccinated,1,68,2542524,0.04,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,male,partially_vaccinated,0,43,242508,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,male,not_vaccinated,20,462,1536935,1.3,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,male,unknown,1,363,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,unknown,fully_vaccinated,0,0,1594,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,unknown,partially_vaccinated,0,0,205,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202139,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,female,fully_vaccinated,5,63,2696233,0.19,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,female,partially_vaccinated,0,34,198138,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,female,not_vaccinated,7,344,1493017,0.47,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,female,unknown,0,326,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,male,fully_vaccinated,5,73,2603432,0.19,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,male,partially_vaccinated,1,44,208723,0.48,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,male,not_vaccinated,6,468,1509812,0.4,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,male,unknown,6,369,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,unknown,fully_vaccinated,0,0,1688,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,unknown,partially_vaccinated,0,0,137,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202140,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,female,fully_vaccinated,3,66,2758968,0.11,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,female,partially_vaccinated,0,34,158121,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,female,not_vaccinated,8,352,1470299,0.54,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,female,unknown,1,327,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,male,fully_vaccinated,9,82,2672775,0.34,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,male,partially_vaccinated,0,44,164157,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,male,not_vaccinated,8,476,1485035,0.54,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,male,unknown,3,372,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,unknown,fully_vaccinated,0,0,1747,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,unknown,partially_vaccinated,0,0,116,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202141,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,female,fully_vaccinated,3,69,2812304,0.11,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,female,partially_vaccinated,0,34,123041,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,female,not_vaccinated,11,363,1452043,0.76,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,female,unknown,2,329,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,male,fully_vaccinated,9,91,2731478,0.33,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,male,partially_vaccinated,0,44,124983,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,male,not_vaccinated,5,481,1465506,0.34,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,male,unknown,2,374,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,unknown,fully_vaccinated,0,0,1785,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,unknown,partially_vaccinated,0,0,97,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202142,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,female,fully_vaccinated,9,78,2848473,0.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,female,partially_vaccinated,2,36,100954,1.98,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,female,not_vaccinated,6,369,1437961,0.42,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,female,unknown,2,331,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,male,fully_vaccinated,10,101,2770753,0.36,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,male,partially_vaccinated,1,45,100456,1,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,male,not_vaccinated,11,492,1450758,0.76,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,male,unknown,3,377,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,unknown,fully_vaccinated,0,0,1829,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,unknown,partially_vaccinated,0,0,66,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202143,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,female,fully_vaccinated,8,86,2872823,0.28,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,female,partially_vaccinated,0,36,88699,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,female,not_vaccinated,6,375,1425866,0.42,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,female,unknown,2,333,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,male,fully_vaccinated,7,108,2797437,0.25,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,male,partially_vaccinated,0,45,86961,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,male,not_vaccinated,7,499,1437569,0.49,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,male,unknown,1,378,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,unknown,fully_vaccinated,0,0,1859,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,unknown,partially_vaccinated,0,0,51,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202144,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,female,fully_vaccinated,12,98,2894605,0.41,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,female,partially_vaccinated,0,36,83958,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,female,not_vaccinated,19,394,1408825,1.35,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,female,unknown,3,336,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,male,fully_vaccinated,9,117,2821286,0.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,male,partially_vaccinated,0,45,81637,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,male,not_vaccinated,13,512,1419044,0.92,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,male,unknown,2,380,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,unknown,fully_vaccinated,0,0,1886,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,unknown,partially_vaccinated,0,0,44,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202145,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,female,fully_vaccinated,16,114,2911207,0.55,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,female,partially_vaccinated,0,36,79852,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,female,not_vaccinated,12,406,1396329,0.86,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,female,unknown,7,343,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,male,fully_vaccinated,10,127,2838838,0.35,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,male,partially_vaccinated,0,45,77186,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,male,not_vaccinated,10,522,1405943,0.71,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,male,unknown,6,386,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,unknown,fully_vaccinated,0,0,1910,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,unknown,partially_vaccinated,0,0,36,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202146,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202104,all,fully_vaccinated,0,0,15380,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202104,all,partially_vaccinated,8,8,277877,2.88,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202104,all,not_vaccinated,49,49,8416098,0.58,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202104,all,unknown,112,112,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202105,all,fully_vaccinated,0,0,46907,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202105,all,partially_vaccinated,12,20,314882,3.81,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202105,all,not_vaccinated,57,106,8347566,0.68,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202105,all,unknown,97,209,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202106,all,fully_vaccinated,1,1,103259,0.97,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202106,all,partially_vaccinated,10,30,336269,2.97,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202106,all,not_vaccinated,55,161,8269827,0.67,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202106,all,unknown,63,272,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202107,all,fully_vaccinated,0,1,175581,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202107,all,partially_vaccinated,4,34,322645,1.24,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202107,all,not_vaccinated,35,196,8211129,0.43,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202107,all,unknown,47,319,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202108,all,fully_vaccinated,3,4,265614,1.13,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202108,all,partially_vaccinated,8,42,281303,2.84,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202108,all,not_vaccinated,19,215,8162438,0.23,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202108,all,unknown,33,352,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202109,all,fully_vaccinated,0,4,342416,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202109,all,partially_vaccinated,3,45,279709,1.07,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202109,all,not_vaccinated,25,240,8087230,0.31,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202109,all,unknown,36,388,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202110,all,fully_vaccinated,3,7,404668,0.74,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202110,all,partially_vaccinated,3,48,307511,0.98,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202110,all,not_vaccinated,38,278,7997176,0.48,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202110,all,unknown,31,419,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202111,all,fully_vaccinated,1,8,478545,0.21,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202111,all,partially_vaccinated,6,54,311509,1.93,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202111,all,not_vaccinated,22,300,7919301,0.28,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202111,all,unknown,33,452,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202112,all,fully_vaccinated,2,10,548092,0.36,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202112,all,partially_vaccinated,4,58,355722,1.12,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202112,all,not_vaccinated,30,330,7805541,0.38,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202112,all,unknown,24,476,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202113,all,fully_vaccinated,1,11,614749,0.16,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202113,all,partially_vaccinated,4,62,398503,1,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202113,all,not_vaccinated,41,371,7696103,0.53,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202113,all,unknown,25,501,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202114,all,fully_vaccinated,2,13,702516,0.28,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202114,all,partially_vaccinated,3,65,435142,0.69,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202114,all,not_vaccinated,34,405,7571697,0.45,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202114,all,unknown,24,525,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202115,all,fully_vaccinated,3,16,787908,0.38,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202115,all,partially_vaccinated,3,68,562712,0.53,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202115,all,not_vaccinated,21,426,7358735,0.29,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202115,all,unknown,19,544,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202116,all,fully_vaccinated,5,21,898821,0.56,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202116,all,partially_vaccinated,0,68,713160,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202116,all,not_vaccinated,30,456,7097374,0.42,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202116,all,unknown,19,563,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202117,all,fully_vaccinated,4,25,1007317,0.4,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202117,all,partially_vaccinated,3,71,891591,0.34,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202117,all,not_vaccinated,38,494,6810447,0.56,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202117,all,unknown,24,587,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202118,all,fully_vaccinated,3,28,1144367,0.26,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202118,all,partially_vaccinated,0,71,1079627,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202118,all,not_vaccinated,21,515,6485361,0.32,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202118,all,unknown,17,604,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202119,all,fully_vaccinated,2,30,1335860,0.15,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202119,all,partially_vaccinated,1,72,1175822,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202119,all,not_vaccinated,18,533,6197673,0.29,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202119,all,unknown,9,613,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202120,all,fully_vaccinated,2,32,1601478,0.12,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202120,all,partially_vaccinated,0,72,1229315,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202120,all,not_vaccinated,23,556,5878562,0.39,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202120,all,unknown,8,621,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,all,fully_vaccinated,2,34,1876886,0.11,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,all,partially_vaccinated,0,72,1248418,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,all,not_vaccinated,10,566,5584051,0.18,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,all,unknown,7,628,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,all,fully_vaccinated,4,38,2190163,0.18,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,all,partially_vaccinated,0,72,1274832,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,all,not_vaccinated,16,582,5244360,0.31,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,all,unknown,4,632,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,all,fully_vaccinated,1,39,2497171,0.04,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,all,partially_vaccinated,2,74,1324704,0.15,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,all,not_vaccinated,7,589,4887480,0.14,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,all,unknown,6,638,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,all,fully_vaccinated,0,39,2811935,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,all,partially_vaccinated,0,74,1320753,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,all,not_vaccinated,7,596,4576667,0.15,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,all,unknown,5,643,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,all,fully_vaccinated,1,40,3120135,0.03,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,all,partially_vaccinated,0,74,1245223,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,all,not_vaccinated,4,600,4343997,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,all,unknown,2,645,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202126,all,fully_vaccinated,0,40,3454465,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,all,partially_vaccinated,0,74,1039308,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,all,not_vaccinated,1,601,4215582,0.02,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,all,unknown,2,647,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,all,fully_vaccinated,0,40,3790750,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,all,partially_vaccinated,0,74,791326,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,all,not_vaccinated,3,604,4127279,0.07,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,all,unknown,0,647,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,all,fully_vaccinated,1,41,4088062,0.02,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,all,partially_vaccinated,1,75,572828,0.17,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,all,not_vaccinated,0,604,4048465,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,all,unknown,0,647,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,all,fully_vaccinated,0,41,4316889,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,all,partially_vaccinated,0,75,415244,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,all,not_vaccinated,5,609,3977222,0.13,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,all,unknown,0,647,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
