date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202114,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202114,unknown,unknown,4,40,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202115,female,fully_vaccinated,28,142,444631,6.3,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202115,female,partially_vaccinated,12,140,302827,3.96,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202115,female,not_vaccinated,118,1036,3639930,3.24,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202115,female,unknown,6742,59053,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202115,male,fully_vaccinated,17,101,342503,4.96,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202115,male,partially_vaccinated,14,115,259358,5.4,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202115,male,not_vaccinated,165,1269,3720106,4.44,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202115,male,unknown,7054,57633,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202115,unknown,fully_vaccinated,0,0,129,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202115,unknown,partially_vaccinated,0,0,111,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202115,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202115,unknown,unknown,0,40,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202116,female,fully_vaccinated,25,167,504285,4.96,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202116,female,partially_vaccinated,20,160,381556,5.24,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202116,female,not_vaccinated,130,1166,3501547,3.71,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202116,female,unknown,6940,65993,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202116,male,fully_vaccinated,20,121,393485,5.08,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202116,male,partially_vaccinated,23,138,331321,6.94,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202116,male,not_vaccinated,166,1435,3597161,4.61,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202116,male,unknown,7255,64888,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202116,unknown,fully_vaccinated,0,0,143,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202116,unknown,partially_vaccinated,0,0,157,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202116,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202116,unknown,unknown,2,42,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202117,female,fully_vaccinated,29,196,563298,5.15,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202117,female,partially_vaccinated,25,185,473489,5.28,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202117,female,not_vaccinated,78,1244,3350601,2.33,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202117,female,unknown,5733,71726,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202117,male,fully_vaccinated,19,140,442779,4.29,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202117,male,partially_vaccinated,24,162,418058,5.74,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202117,male,not_vaccinated,114,1549,3461130,3.29,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202117,male,unknown,5902,70790,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202117,unknown,fully_vaccinated,0,0,157,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202117,unknown,partially_vaccinated,0,0,208,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202117,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202117,unknown,unknown,1,43,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202118,female,fully_vaccinated,22,218,636831,3.45,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
