date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-02-11,ZG,90,128794,8780,0.07,0.14,6.82,181.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-12,ZG,289,128794,9069,0.22,0.16,7.04,206.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-13,ZG,278,128794,9347,0.22,0.19,7.26,248.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-14,ZG,239,128794,9586,0.19,0.26,7.44,339.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-15,ZG,234,128794,9820,0.18,0.34,7.62,442,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-16,ZG,514,128794,10334,0.4,0.4,8.02,515.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-17,ZG,733,128794,11067,0.57,0.43,8.59,556.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-18,ZG,807,128794,11874,0.63,0.47,9.22,604.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-19,ZG,805,128794,12679,0.63,0.48,9.84,612.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-20,ZG,566,128794,13245,0.44,0.46,10.28,584.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-21,ZG,571,128794,13816,0.44,0.41,10.73,527.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-22,ZG,290,128794,14106,0.23,0.36,10.95,462.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-23,ZG,320,128794,14426,0.25,0.29,11.2,379.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-24,ZG,335,128794,14761,0.26,0.26,11.46,329.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-25,ZG,351,128794,15112,0.27,0.21,11.73,265.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-26,ZG,225,128794,15337,0.17,0.18,11.91,239.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-27,ZG,215,128794,15552,0.17,0.17,12.08,215.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-02-28,ZG,120,128794,15672,0.09,0.16,12.17,205.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-01,ZG,108,128794,15780,0.08,0.17,12.25,225.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-02,ZG,153,128794,15933,0.12,0.19,12.37,238.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-03,ZG,265,128794,16198,0.21,0.19,12.58,242.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-04,ZG,490,128794,16688,0.38,0.2,12.96,259.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-05,ZG,319,128794,17007,0.25,0.19,13.2,248.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-06,ZG,240,128794,17247,0.19,0.2,13.39,250,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-07,ZG,242,128794,17489,0.19,0.18,13.58,227,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-08,ZG,32,128794,17521,0.02,0.14,13.6,177.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-09,ZG,162,128794,17683,0.13,0.13,13.73,162,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-10,ZG,104,128794,17787,0.08,0.1,13.81,133.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-11,ZG,146,128794,17933,0.11,0.08,13.92,98.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-12,ZG,208,128794,18141,0.16,0.11,14.09,143,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-13,ZG,40,128794,18181,0.03,0.13,14.12,165.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-14,ZG,0,128794,18181,0,0.15,14.12,191.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-15,ZG,341,128794,18522,0.26,0.16,14.38,212.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-16,ZG,321,128794,18843,0.25,0.18,14.63,229.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-17,ZG,286,128794,19129,0.22,0.2,14.85,256.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-18,ZG,289,128794,19418,0.22,0.22,15.08,287.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-19,ZG,328,128794,19746,0.25,0.22,15.33,280.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-20,ZG,229,128794,19975,0.18,0.23,15.51,294.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-21,ZG,221,128794,20196,0.17,0.24,15.68,305.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-22,ZG,292,128794,20488,0.23,0.26,15.91,329.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-23,ZG,418,128794,20906,0.32,0.27,16.23,349.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-24,ZG,359,128794,21265,0.28,0.29,16.51,368.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-25,ZG,459,128794,21724,0.36,0.3,16.87,386.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-26,ZG,471,128794,22195,0.37,0.33,17.23,418.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-27,ZG,357,128794,22552,0.28,0.34,17.51,439.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-28,ZG,349,128794,22901,0.27,0.37,17.78,475,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-29,ZG,516,128794,23417,0.4,0.38,18.18,492,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-30,ZG,564,128794,23981,0.44,0.39,18.62,499.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-03-31,ZG,609,128794,24590,0.47,0.39,19.09,500,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-01,ZG,578,128794,25168,0.45,0.4,19.54,518.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-02,ZG,522,128794,25690,0.41,0.39,19.95,498.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-03,ZG,362,128794,26052,0.28,0.38,20.23,489.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-04,ZG,477,128794,26529,0.37,0.37,20.6,471,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-05,ZG,377,128794,26906,0.29,0.36,20.89,466.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-06,ZG,504,128794,27410,0.39,0.35,21.28,455.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-07,ZG,477,128794,27887,0.37,0.36,21.65,459.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-08,ZG,545,128794,28432,0.42,0.34,22.08,443.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-09,ZG,444,128794,28876,0.34,0.38,22.42,492,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-10,ZG,395,128794,29271,0.31,0.41,22.73,529.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-11,ZG,362,128794,29633,0.28,0.43,23.01,556.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-12,ZG,717,128794,30350,0.56,0.44,23.56,569,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-13,ZG,765,128794,31115,0.59,0.47,24.16,601.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-14,ZG,667,128794,31782,0.52,0.47,24.68,610.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-15,ZG,633,128794,32415,0.49,0.48,25.17,624.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-16,ZG,670,128794,33085,0.52,0.47,25.69,603.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-17,ZG,461,128794,33546,0.36,0.47,26.05,604,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-18,ZG,457,128794,34003,0.35,0.49,26.4,636.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-19,ZG,573,128794,34576,0.44,0.53,26.85,683,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-20,ZG,767,128794,35343,0.6,0.54,27.44,693.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-21,ZG,894,128794,36237,0.69,0.56,28.14,718.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-22,ZG,959,128794,37196,0.74,0.56,28.88,723.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-23,ZG,744,128794,37940,0.58,0.55,29.46,712.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-24,ZG,635,128794,38575,0.49,0.55,29.95,708.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-25,ZG,495,128794,39070,0.38,0.52,30.34,676.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-26,ZG,495,128794,39565,0.38,0.53,30.72,685.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-27,ZG,739,128794,40304,0.57,0.52,31.29,679,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-28,ZG,670,128794,40974,0.52,0.52,31.81,679.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-29,ZG,1023,128794,41997,0.79,0.54,32.61,702.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-04-30,ZG,696,128794,42693,0.54,0.59,33.15,756.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-01,ZG,637,128794,43330,0.49,0.6,33.64,778.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-02,ZG,660,128794,43990,0.51,0.63,34.16,808.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-03,ZG,872,128794,44862,0.68,0.6,34.83,776.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-04,ZG,894,128794,45756,0.69,0.63,35.53,807.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-05,ZG,879,128794,46635,0.68,0.65,36.21,837.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-06,ZG,798,128794,47433,0.62,0.66,36.83,855.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-07,ZG,912,128794,48345,0.71,0.68,37.54,874.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-08,ZG,850,128794,49195,0.66,0.7,38.2,895.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-09,ZG,786,128794,49981,0.61,0.72,38.81,922.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-10,ZG,1004,128794,50985,0.78,0.73,39.59,935.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-11,ZG,1038,128794,52023,0.81,0.73,40.39,941.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-12,ZG,1067,128794,53090,0.83,0.74,41.22,949.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-13,ZG,894,128794,53984,0.69,0.75,41.91,964.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-14,ZG,954,128794,54938,0.74,0.74,42.66,957.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-15,ZG,906,128794,55844,0.7,0.74,43.36,954.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-16,ZG,888,128794,56732,0.69,0.77,44.05,991,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-17,ZG,954,128794,57686,0.74,0.83,44.79,1070.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-18,ZG,1017,128794,58703,0.79,0.87,45.58,1120.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-19,ZG,1324,128794,60027,1.03,0.88,46.61,1129.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-20,ZG,1453,128794,61480,1.13,0.88,47.74,1127.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-21,ZG,1301,128794,62781,1.01,0.86,48.75,1102.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-22,ZG,968,128794,63749,0.75,0.83,49.5,1071.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-23,ZG,874,128794,64623,0.68,0.82,50.18,1053,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-24,ZG,780,128794,65403,0.61,0.79,50.78,1018.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-25,ZG,798,128794,66201,0.62,0.81,51.4,1036.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-26,ZG,1197,128794,67398,0.93,0.82,52.33,1053.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-27,ZG,1212,128794,68610,0.94,0.84,53.27,1073.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-28,ZG,1426,128794,70036,1.11,0.9,54.38,1163.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-29,ZG,1089,128794,71125,0.85,1,55.22,1284.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-30,ZG,1014,128794,72139,0.79,1.04,56.01,1332,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-05-31,ZG,1410,128794,73549,1.09,1.03,57.11,1328,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-01,ZG,1644,128794,75193,1.28,1.04,58.38,1339,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-02,ZG,1529,128794,76722,1.19,1.07,59.57,1376.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-03,ZG,1184,128794,77906,0.92,1.09,60.49,1409.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-04,ZG,1503,128794,79409,1.17,1.09,61.66,1406.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-05,ZG,1353,128794,80762,1.05,1.06,62.71,1370.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-06,ZG,1242,128794,82004,0.96,1.06,63.67,1359.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-07,ZG,1391,128794,83395,1.08,1.09,64.75,1401.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-08,ZG,1390,128794,84785,1.08,1.08,65.83,1396.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-09,ZG,1456,128794,86241,1.13,1.06,66.96,1367.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-10,ZG,1473,128794,87714,1.14,1.05,68.1,1351.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-11,ZG,1471,128794,89185,1.14,1.03,69.25,1334.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-12,ZG,1148,128794,90333,0.89,1.01,70.14,1303.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-13,ZG,1133,128794,91466,0.88,0.99,71.02,1274.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-14,ZG,1268,128794,92734,0.98,0.98,72,1262.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-15,ZG,1175,128794,93909,0.91,0.96,72.91,1232.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-16,ZG,1254,128794,95163,0.97,0.94,73.89,1215.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-17,ZG,1391,128794,96554,1.08,0.93,74.97,1199.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-18,ZG,1257,128794,97811,0.98,0.92,75.94,1179.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-19,ZG,1032,128794,98843,0.8,0.93,76.75,1195.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-20,ZG,1017,128794,99860,0.79,0.92,77.53,1186,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-21,ZG,1132,128794,100992,0.88,0.92,78.41,1187.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-22,ZG,1286,128794,102278,1,0.93,79.41,1202.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-23,ZG,1187,128794,103465,0.92,0.96,80.33,1238.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-24,ZG,1404,128794,104869,1.09,0.99,81.42,1274.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-25,ZG,1360,128794,106229,1.06,1.03,82.48,1324,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-26,ZG,1284,128794,107513,1,1.03,83.48,1329.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-27,ZG,1267,128794,108780,0.98,1.04,84.46,1340.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-28,ZG,1480,128794,110260,1.15,1.02,85.61,1318.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-29,ZG,1327,128794,111587,1.03,1.01,86.64,1298.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-06-30,ZG,1264,128794,112851,0.98,0.98,87.62,1265.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-01,ZG,1247,128794,114098,0.97,0.94,88.59,1215.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-02,ZG,1220,128794,115318,0.95,0.9,89.54,1154.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-03,ZG,1056,128794,116374,0.82,0.86,90.36,1106.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-04,ZG,913,128794,117287,0.71,0.83,91.07,1064.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-05,ZG,1055,128794,118342,0.82,0.81,91.88,1036.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-06,ZG,988,128794,119330,0.77,0.8,92.65,1024.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-07,ZG,973,128794,120303,0.76,0.75,93.41,959.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-08,ZG,1049,128794,121352,0.81,0.7,94.22,903.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-09,ZG,1140,128794,122492,0.89,0.69,95.11,881.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-10,ZG,601,128794,123093,0.47,0.67,95.57,855.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-11,ZG,520,128794,123613,0.4,0.64,95.98,819.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-12,ZG,901,128794,124514,0.7,0.6,96.68,774.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-13,ZG,805,128794,125319,0.63,0.57,97.3,739.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-14,ZG,721,128794,126040,0.56,0.51,97.86,656.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-15,ZG,736,128794,126776,0.57,0.45,98.43,582.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-16,ZG,890,128794,127666,0.69,0.45,99.12,584.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-17,ZG,22,128794,127688,0.02,0.46,99.14,591.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-18,ZG,0,128794,127688,0,0.47,99.14,599.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-19,ZG,915,128794,128603,0.71,0.48,99.85,612.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-20,ZG,859,128794,129462,0.67,0.46,100.52,590.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-21,ZG,773,128794,130235,0.6,0.46,101.12,589.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-22,ZG,830,128794,131065,0.64,0.46,101.76,589.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-23,ZG,736,128794,131801,0.57,0.46,102.33,590.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-24,ZG,11,128794,131812,0.01,0.46,102.34,591.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-25,ZG,0,128794,131812,0,0.46,102.34,589.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-26,ZG,926,128794,132738,0.72,0.45,103.06,584.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-27,ZG,865,128794,133603,0.67,0.45,103.73,583.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-28,ZG,760,128794,134363,0.59,0.45,104.32,583.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-29,ZG,796,128794,135159,0.62,0.45,104.94,583.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-30,ZG,727,128794,135886,0.56,0.42,105.51,541.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-07-31,ZG,11,128794,135897,0.01,0.37,105.52,481.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-01,ZG,0,128794,135897,0,0.34,105.52,440.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-02,ZG,629,128794,136526,0.49,0.31,106,393.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-03,ZG,450,128794,136976,0.35,0.28,106.35,354.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-04,ZG,473,128794,137449,0.37,0.28,106.72,354.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-05,ZG,464,128794,137913,0.36,0.28,107.08,354.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-06,ZG,457,128794,138370,0.35,0.26,107.44,332,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-07,ZG,11,128794,138381,0.01,0.25,107.44,327.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-08,ZG,0,128794,138381,0,0.24,107.44,308.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-09,ZG,469,128794,138850,0.36,0.23,107.81,294.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-10,ZG,419,128794,139269,0.33,0.22,108.13,289.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-11,ZG,341,128794,139610,0.26,0.24,108.4,316.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-12,ZG,365,128794,139975,0.28,0.25,108.68,330.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-13,ZG,424,128794,140399,0.33,0.22,109.01,286.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-14,ZG,199,128794,140598,0.15,0.22,109.17,288.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-15,ZG,94,128794,140692,0.07,0.23,109.24,298.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-16,ZG,164,128794,140856,0.13,0.24,109.37,307,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-17,ZG,430,128794,141286,0.33,0.25,109.7,321.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-18,ZG,414,128794,141700,0.32,0.26,110.02,337.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-19,ZG,424,128794,142124,0.33,0.28,110.35,356.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-20,ZG,526,128794,142650,0.41,0.28,110.76,363.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-21,ZG,310,128794,142960,0.24,0.29,111,375.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-22,ZG,227,128794,143187,0.18,0.29,111.18,378.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-23,ZG,212,128794,143399,0.16,0.3,111.34,381.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-24,ZG,518,128794,143917,0.4,0.31,111.74,399.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-25,ZG,433,128794,144350,0.34,0.32,112.08,413.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-26,ZG,443,128794,144793,0.34,0.33,112.42,421.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-27,ZG,654,128794,145447,0.51,0.35,112.93,445,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-28,ZG,410,128794,145857,0.32,0.35,113.25,444.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-29,ZG,278,128794,146135,0.22,0.35,113.46,453.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-30,ZG,379,128794,146514,0.29,0.35,113.76,452.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-08-31,ZG,512,128794,147026,0.4,0.35,114.16,448.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-01,ZG,497,128794,147523,0.39,0.35,114.54,447.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-02,ZG,435,128794,147958,0.34,0.34,114.88,433.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-03,ZG,630,128794,148588,0.49,0.33,115.37,422.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-04,ZG,400,128794,148988,0.31,0.32,115.68,408.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-05,ZG,179,128794,149167,0.14,0.33,115.82,420.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
