date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202138,10 - 19,partially_vaccinated,0,0,87272,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,10 - 19,not_vaccinated,0,0,530080,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,20 - 29,fully_vaccinated,1,1,560729,0.18,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,20 - 29,partially_vaccinated,0,0,96638,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,20 - 29,not_vaccinated,0,0,385250,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,30 - 39,fully_vaccinated,0,0,725945,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,30 - 39,partially_vaccinated,0,0,102567,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,30 - 39,not_vaccinated,0,5,419728,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,40 - 49,fully_vaccinated,0,0,802775,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,40 - 49,partially_vaccinated,0,0,81323,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,40 - 49,not_vaccinated,0,13,322807,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,40 - 49,unknown,0,7,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,50 - 59,fully_vaccinated,1,4,941779,0.11,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,50 - 59,partially_vaccinated,1,3,69729,1.43,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,50 - 59,not_vaccinated,5,55,294035,1.7,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,50 - 59,unknown,0,23,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,60 - 69,fully_vaccinated,2,9,770442,0.26,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,60 - 69,partially_vaccinated,0,4,37936,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,60 - 69,not_vaccinated,5,121,163899,3.05,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,60 - 69,unknown,0,78,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,70 - 79,fully_vaccinated,2,21,638214,0.31,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,70 - 79,partially_vaccinated,0,12,16696,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,70 - 79,not_vaccinated,1,179,85003,1.18,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,70 - 79,unknown,0,165,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,80+,fully_vaccinated,11,86,399188,2.76,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,80+,partially_vaccinated,1,58,8885,11.25,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,80+,not_vaccinated,9,396,51825,17.37,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,80+,unknown,3,414,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,0 - 9,fully_vaccinated,0,0,139,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,0 - 9,partially_vaccinated,0,0,129,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,0 - 9,not_vaccinated,0,0,880319,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,10 - 19,fully_vaccinated,0,0,255722,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,10 - 19,partially_vaccinated,0,0,80119,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,10 - 19,not_vaccinated,0,0,517534,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,20 - 29,fully_vaccinated,0,1,577834,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,20 - 29,partially_vaccinated,0,0,94266,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,20 - 29,not_vaccinated,0,0,370517,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,30 - 39,fully_vaccinated,0,0,746085,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,30 - 39,partially_vaccinated,0,0,97387,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,30 - 39,not_vaccinated,1,6,404768,0.25,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,40 - 49,fully_vaccinated,0,0,820085,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,40 - 49,partially_vaccinated,0,0,74953,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,40 - 49,not_vaccinated,0,13,311867,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,40 - 49,unknown,0,7,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,50 - 59,fully_vaccinated,0,4,956022,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,50 - 59,partially_vaccinated,0,3,64765,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,50 - 59,not_vaccinated,4,59,284756,1.4,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,50 - 59,unknown,1,24,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,60 - 69,fully_vaccinated,0,9,777799,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,60 - 69,partially_vaccinated,0,4,35486,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,60 - 69,not_vaccinated,8,129,158992,5.03,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,60 - 69,unknown,0,78,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,70 - 79,fully_vaccinated,1,22,641331,0.16,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,70 - 79,partially_vaccinated,0,12,16063,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,70 - 79,not_vaccinated,8,187,82519,9.69,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,70 - 79,unknown,0,165,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,80+,fully_vaccinated,2,88,400727,0.5,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,80+,partially_vaccinated,0,58,9049,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,80+,not_vaccinated,9,405,50122,17.96,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,80+,unknown,0,414,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,0 - 9,fully_vaccinated,0,0,143,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,0 - 9,partially_vaccinated,0,0,130,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,0 - 9,not_vaccinated,0,0,880314,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,10 - 19,fully_vaccinated,0,0,276402,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,10 - 19,partially_vaccinated,0,0,68464,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,10 - 19,not_vaccinated,0,0,508509,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,20 - 29,fully_vaccinated,0,1,600452,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,20 - 29,partially_vaccinated,0,0,82553,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,20 - 29,not_vaccinated,0,0,359612,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,30 - 39,fully_vaccinated,0,0,770865,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,30 - 39,partially_vaccinated,0,0,84071,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,30 - 39,not_vaccinated,0,6,393304,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,40 - 49,fully_vaccinated,0,0,839534,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,40 - 49,partially_vaccinated,0,0,63190,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,40 - 49,not_vaccinated,0,13,304181,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,40 - 49,unknown,0,7,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,50 - 59,fully_vaccinated,0,4,972503,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,50 - 59,partially_vaccinated,0,3,55097,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,50 - 59,not_vaccinated,1,60,277943,0.36,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,50 - 59,unknown,0,24,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,60 - 69,fully_vaccinated,0,9,786436,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,60 - 69,partially_vaccinated,0,4,30546,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,60 - 69,not_vaccinated,1,130,155295,0.64,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,60 - 69,unknown,1,79,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,70 - 79,fully_vaccinated,1,23,645150,0.16,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,70 - 79,partially_vaccinated,0,12,14108,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,70 - 79,not_vaccinated,4,191,80655,4.96,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,70 - 79,unknown,2,167,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,80+,fully_vaccinated,9,97,402641,2.24,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,80+,partially_vaccinated,1,59,8372,11.94,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,80+,not_vaccinated,7,412,48885,14.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,80+,unknown,3,417,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,0 - 9,fully_vaccinated,0,0,149,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,0 - 9,partially_vaccinated,0,0,125,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,0 - 9,not_vaccinated,0,0,880313,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,10 - 19,fully_vaccinated,0,0,296894,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,10 - 19,partially_vaccinated,0,0,55262,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,10 - 19,not_vaccinated,0,0,501219,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,20 - 29,fully_vaccinated,0,1,628861,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,20 - 29,partially_vaccinated,0,0,64318,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,20 - 29,not_vaccinated,0,0,349438,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,30 - 39,fully_vaccinated,0,0,799031,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,30 - 39,partially_vaccinated,0,0,66001,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,30 - 39,not_vaccinated,0,6,383208,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,40 - 49,fully_vaccinated,0,0,860463,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,40 - 49,partially_vaccinated,0,0,49398,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,40 - 49,not_vaccinated,0,13,297044,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,40 - 49,unknown,0,7,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,50 - 59,fully_vaccinated,0,4,990613,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,50 - 59,partially_vaccinated,0,3,43421,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,50 - 59,not_vaccinated,1,61,271509,0.37,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,50 - 59,unknown,1,25,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,60 - 69,fully_vaccinated,0,9,795942,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,60 - 69,partially_vaccinated,0,4,24523,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,60 - 69,not_vaccinated,3,133,151812,1.98,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,60 - 69,unknown,0,79,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,70 - 79,fully_vaccinated,1,24,649474,0.15,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,70 - 79,partially_vaccinated,0,12,11469,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,70 - 79,not_vaccinated,5,196,78970,6.33,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,70 - 79,unknown,0,167,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,80+,fully_vaccinated,11,108,404983,2.72,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,80+,partially_vaccinated,0,59,7100,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,80+,not_vaccinated,7,419,47815,14.64,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,80+,unknown,3,420,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202141,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,0 - 9,fully_vaccinated,0,0,153,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,0 - 9,partially_vaccinated,0,0,123,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,0 - 9,not_vaccinated,0,0,880311,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,10 - 19,fully_vaccinated,0,0,315283,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,10 - 19,partially_vaccinated,0,0,43460,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,10 - 19,not_vaccinated,0,0,494632,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,20 - 29,fully_vaccinated,0,1,652713,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,20 - 29,partially_vaccinated,0,0,48372,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,20 - 29,not_vaccinated,0,0,341532,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,30 - 39,fully_vaccinated,0,0,823097,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,30 - 39,partially_vaccinated,0,0,50030,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,30 - 39,not_vaccinated,0,6,375113,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,40 - 49,fully_vaccinated,0,0,877897,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,40 - 49,partially_vaccinated,0,0,37569,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,40 - 49,not_vaccinated,0,13,291439,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,40 - 49,unknown,0,7,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,50 - 59,fully_vaccinated,0,4,1005395,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,50 - 59,partially_vaccinated,0,3,33373,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,50 - 59,not_vaccinated,0,61,266775,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,50 - 59,unknown,0,25,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,60 - 69,fully_vaccinated,1,10,803645,0.12,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,60 - 69,partially_vaccinated,0,4,19355,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,60 - 69,not_vaccinated,6,139,149277,4.02,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,60 - 69,unknown,1,80,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,70 - 79,fully_vaccinated,2,26,653225,0.31,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,70 - 79,partially_vaccinated,0,12,9039,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,70 - 79,not_vaccinated,2,198,77649,2.58,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,70 - 79,unknown,1,168,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,80+,fully_vaccinated,9,117,407293,2.21,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,80+,partially_vaccinated,0,59,5640,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,80+,not_vaccinated,8,427,46965,17.03,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,80+,unknown,2,422,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202142,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,0 - 9,fully_vaccinated,0,0,156,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,0 - 9,partially_vaccinated,0,0,120,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,0 - 9,not_vaccinated,0,0,880311,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,10 - 19,fully_vaccinated,0,0,328761,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,10 - 19,partially_vaccinated,0,0,35278,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,10 - 19,not_vaccinated,0,0,489336,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,20 - 29,fully_vaccinated,0,1,667744,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,20 - 29,partially_vaccinated,0,0,39282,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,20 - 29,not_vaccinated,0,0,335591,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,30 - 39,fully_vaccinated,0,0,838942,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,30 - 39,partially_vaccinated,0,0,40310,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,30 - 39,not_vaccinated,0,6,368988,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202143,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
